country,zip,primary_city,state,state_name,county,country_name,latitude,longitude
JP,"135-6022","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"135-6023","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"135-6024","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"135-6025","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"135-6026","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"135-6027","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"135-6028","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"135-6029","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"135-6030","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"135-6031","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"135-6032","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"135-6033","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"135-6034","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"135-6035","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"135-6036","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"135-6037","Koto","13","Tokyo","Toyosu","Japan",35.655952,139.79619
JP,"136-0074","Koto","13","Tokyo","Higashisuna","Japan",35.677704,139.84053
JP,"135-0023","Koto","13","Tokyo","Hirano","Japan",35.678497,139.79932
JP,"135-0033","Koto","13","Tokyo","Fukagawa","Japan",35.676723,139.79703
JP,"135-0032","Koto","13","Tokyo","Fukuzumi","Japan",35.6755,139.79298
JP,"135-0041","Koto","13","Tokyo","Fuyuki","Japan",35.674526,139.80132
JP,"135-0045","Koto","13","Tokyo","Furuishiba","Japan",35.666485,139.801
JP,"135-0046","Koto","13","Tokyo","Botan","Japan",35.66865,139.79936
JP,"136-0076","Koto","13","Tokyo","Minamisuna","Japan",35.672886,139.83061
JP,"135-0022","Koto","13","Tokyo","Miyoshi","Japan",35.67971,139.80243
JP,"135-0001","Koto","13","Tokyo","Mori","Japan",35.690926,139.81255
JP,"135-0004","Koto","13","Tokyo","Morishita","Japan",35.68704,139.7976
JP,"135-0048","Koto","13","Tokyo","Monzennakacho","Japan",35.673103,139.79504
JP,"136-0081","Koto","13","Tokyo","Yumenoshima","Japan",35.651955,139.83144
JP,"136-0083","Koto","13","Tokyo","Wakasu","Japan",35.61865,139.83385
JP,"142-0063","Shinagawa","13","Tokyo","Ebara","Japan",35.615314,139.70601
JP,"140-0014","Shinagawa","13","Tokyo","Oi","Japan",35.60468,139.73003
JP,"141-0032","Shinagawa","13","Tokyo","Osaki","Japan",35.6197,139.72206
JP,"141-6090","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6001","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6002","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6003","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6004","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6005","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6006","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6007","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6008","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6009","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6010","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6011","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6012","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6013","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6014","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6015","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6016","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6017","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6018","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6019","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6020","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6021","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6022","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6023","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6024","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6025","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6026","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6027","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6028","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6029","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"141-6030","Shinagawa","13","Tokyo","Osaki","Japan",35.61846,139.72763
JP,"140-0012","Shinagawa","13","Tokyo","Katsushima","Japan",35.600456,139.74625
JP,"141-0021","Shinagawa","13","Tokyo","Kamiosaki","Japan",35.634613,139.72238
JP,"140-0001","Shinagawa","13","Tokyo","Kitashinagawa","Japan",35.620132,139.73964
JP,"141-0001","Shinagawa","13","Tokyo","Kitashinagawa","Japan",35.623577,139.73285
JP,"142-0062","Shinagawa","13","Tokyo","Koyama","Japan",35.620018,139.70526
JP,"142-0061","Shinagawa","13","Tokyo","Koyamadai","Japan",35.623943,139.70609
JP,"142-0041","Shinagawa","13","Tokyo","Togoshi","Japan",35.614674,139.7183
JP,"142-0053","Shinagawa","13","Tokyo","Nakanobu","Japan",35.602795,139.70818
JP,"140-0015","Shinagawa","13","Tokyo","Nishioi","Japan",35.59912,139.71967
JP,"141-0031","Shinagawa","13","Tokyo","Nishigotanda","Japan",35.62562,139.71375
JP,"141-0033","Shinagawa","13","Tokyo","Nishishinagawa","Japan",35.612164,139.72874
JP,"142-0054","Shinagawa","13","Tokyo","Nishinakanobu","Japan",35.610584,139.70825
JP,"142-0064","Shinagawa","13","Tokyo","Hatanodai","Japan",35.60492,139.7029
JP,"140-0011","Shinagawa","13","Tokyo","Higashioi","Japan",35.607353,139.73645
JP,"141-0022","Shinagawa","13","Tokyo","Higashigotanda","Japan",35.626274,139.72559
JP,"140-0002","Shinagawa","13","Tokyo","Higashishinagawa","Japan",35.62093,139.7447
JP,"142-0052","Shinagawa","13","Tokyo","Higashinakanobu","Japan",35.610428,139.71323
JP,"135-0092","Shinagawa","13","Tokyo","Higashiyashio","Japan",35.620346,139.77237
JP,"142-0051","Shinagawa","13","Tokyo","Hiratsuka","Japan",35.61622,139.71352
JP,"140-0005","Shinagawa","13","Tokyo","Hiromachi","Japan",35.608364,139.731
JP,"142-0043","Shinagawa","13","Tokyo","Futaba","Japan",35.60316,139.71982
JP,"140-0013","Shinagawa","13","Tokyo","Minamioi","Japan",35.59613,139.73561
JP,"140-0004","Shinagawa","13","Tokyo","Minamishinagawa","Japan",35.61209,139.7407
JP,"140-0003","Shinagawa","13","Tokyo","Yashio","Japan",35.598846,139.75029
JP,"142-0042","Shinagawa","13","Tokyo","Yutakacho","Japan",35.60589,139.71883
JP,"153-0042","Meguro","13","Tokyo","Aobadai","Japan",35.647648,139.69713
JP,"152-0033","Meguro","13","Tokyo","Ookayama","Japan",35.612003,139.6836
JP,"153-0044","Meguro","13","Tokyo","Ohashi","Japan",35.654472,139.68835
JP,"152-0022","Meguro","13","Tokyo","Kakinokizaka","Japan",35.626354,139.67511
JP,"153-0051","Meguro","13","Tokyo","Kamimeguro","Japan",35.640865,139.69582
JP,"153-0053","Meguro","13","Tokyo","Gohongi","Japan",35.63358,139.68684
JP,"153-0041","Meguro","13","Tokyo","Komaba","Japan",35.656223,139.68814
JP,"153-0064","Meguro","13","Tokyo","Shimomeguro","Japan",35.629253,139.71251
JP,"152-0035","Meguro","13","Tokyo","Jiyugaoka","Japan",35.608315,139.66812
JP,"152-0012","Meguro","13","Tokyo","Senzoku","Japan",35.615143,139.6946
JP,"152-0032","Meguro","13","Tokyo","Tairamachi","Japan",35.61747,139.67717
JP,"152-0004","Meguro","13","Tokyo","Takaban","Japan",35.628277,139.68701
JP,"152-0001","Meguro","13","Tokyo","Chuocho","Japan",35.631985,139.6873
JP,"153-0065","Meguro","13","Tokyo","Nakacho","Japan",35.630814,139.69522
JP,"152-0031","Meguro","13","Tokyo","Nakane","Japan",35.615788,139.67656
JP,"153-0061","Meguro","13","Tokyo","Nakameguro","Japan",35.63786,139.70325
JP,"152-0011","Meguro","13","Tokyo","Haramachi","Japan",35.615643,139.69781
JP,"152-0021","Meguro","13","Tokyo","Higashigaoka","Japan",35.629295,139.67029
JP,"153-0043","Meguro","13","Tokyo","Higashiyama","Japan",35.647724,139.69168
JP,"152-0003","Meguro","13","Tokyo","Himonya","Japan",35.619476,139.69171
JP,"153-0062","Meguro","13","Tokyo","Mita","Japan",35.640903,139.71127
JP,"152-0034","Meguro","13","Tokyo","Midorigaoka","Japan",35.609947,139.67603
JP,"152-0013","Meguro","13","Tokyo","Minami","Japan",35.61229,139.68657
JP,"153-0063","Meguro","13","Tokyo","Meguro","Japan",35.63511,139.71078
JP,"152-0002","Meguro","13","Tokyo","Megurohoncho","Japan",35.622364,139.70042
JP,"152-0023","Meguro","13","Tokyo","Yakumo","Japan",35.619213,139.67383
JP,"153-0052","Meguro","13","Tokyo","Yutenji","Japan",35.63725,139.69302
JP,"144-0000","Ota","13","Tokyo","","Japan",35.5614,139.71605
JP,"146-0082","Ota","13","Tokyo","Ikegami","Japan",35.573242,139.70316
JP,"145-0061","Ota","13","Tokyo","Ishikawacho","Japan",35.601036,139.68332
JP,"146-0091","Ota","13","Tokyo","Unoki","Japan",35.57493,139.68091
JP,"143-0014","Ota","13","Tokyo","Omorinaka","Japan",35.568108,139.73206
JP,"143-0011","Ota","13","Tokyo","Omorihoncho","Japan",35.578186,139.73656
JP,"143-0012","Ota","13","Tokyo","Omorihigashi","Japan",35.566677,139.7375
JP,"143-0015","Ota","13","Tokyo","Omorinishi","Japan",35.57248,139.72768
JP,"143-0013","Ota","13","Tokyo","Omoriminami","Japan",35.5642,139.74428
JP,"143-0016","Ota","13","Tokyo","Omorikita","Japan",35.5859,139.72707
JP,"144-0052","Ota","13","Tokyo","Kamata","Japan",35.562584,139.7182
JP,"144-0053","Ota","13","Tokyo","Kamatahoncho","Japan",35.556557,139.71774
JP,"145-0064","Ota","13","Tokyo","Kamiikedai","Japan",35.60221,139.6977
JP,"144-0032","Ota","13","Tokyo","Kitakojiya","Japan",35.562485,139.73631
JP,"145-0062","Ota","13","Tokyo","Kitasenzoku","Japan",35.608948,139.68542
JP,"143-0021","Ota","13","Tokyo","Kitamagome","Japan",35.60037,139.70897
JP,"145-0073","Ota","13","Tokyo","Kitaminemachi","Japan",35.585514,139.68182
JP,"146-0085","Ota","13","Tokyo","Kugahara","Japan",35.583458,139.69176
JP,"143-0003","Ota","13","Tokyo","Keihinjima","Japan",35.571587,139.76756
JP,"143-0023","Ota","13","Tokyo","Sanno","Japan",35.58862,139.72755
JP,"146-0092","Ota","13","Tokyo","Shimomaruko","Japan",35.570084,139.68562
JP,"143-0002","Ota","13","Tokyo","Jonanjima","Japan",35.581078,139.77698
JP,"143-0004","Ota","13","Tokyo","Showajima","Japan",35.572083,139.74677
JP,"144-0054","Ota","13","Tokyo","Shinkamata","Japan",35.55546,139.70645
JP,"146-0095","Ota","13","Tokyo","Tamagawa","Japan",35.561275,139.69995
JP,"146-0083","Ota","13","Tokyo","Chidori","Japan",35.569862,139.69298
JP,"143-0024","Ota","13","Tokyo","Chuo","Japan",35.576405,139.71815
JP,"145-0071","Ota","13","Tokyo","Den-en-chōfu","Japan",35.588627,139.67357
JP,"145-0072","Ota","13","Tokyo","Denenchofuhoncho","Japan",35.5828,139.67355
JP,"145-0076","Ota","13","Tokyo","Denenchofuminami","Japan",35.580925,139.67467
JP,"143-0001","Ota","13","Tokyo","Tokai","Japan",35.592197,139.77267
JP,"146-0081","Ota","13","Tokyo","Nakaikegami","Japan",35.5874,139.69676
JP,"143-0027","Ota","13","Tokyo","Nakamagome","Japan",35.59505,139.70567
JP,"144-0055","Ota","13","Tokyo","Nakarokugo","Japan",35.550385,139.71414
JP,"144-0051","Ota","13","Tokyo","Nishikamata","Japan",35.562233,139.71346
JP,"144-0034","Ota","13","Tokyo","Nishikojiya","Japan",35.554432,139.73639
JP,"143-0026","Ota","13","Tokyo","Nishimagome","Japan",35.586987,139.70364
JP,"145-0075","Ota","13","Tokyo","Nishiminemachi","Japan",35.58292,139.68013
JP,"144-0056","Ota","13","Tokyo","Nishirokugo","Japan",35.551792,139.70793
JP,"144-0047","Ota","13","Tokyo","Haginaka","Japan",35.551643,139.73026
JP,"144-0043","Ota","13","Tokyo","Haneda","Japan",35.546513,139.7451
JP,"144-0042","Ota","13","Tokyo","Hanedaasahicho","Japan",35.553234,139.74678
JP,"144-0041","Ota","13","Tokyo","Hanedakuko","Japan",35.555454,139.75441
JP,"144-0031","Ota","13","Tokyo","Higashikamata","Japan",35.5629,139.72609
JP,"144-0033","Ota","13","Tokyo","Higashikojiya","Japan",35.55812,139.74263
JP,"143-0022","Ota","13","Tokyo","Higashimagome","Japan",35.597103,139.71432
JP,"145-0074","Ota","13","Tokyo","Higashiminemachi","Japan",35.58369,139.68434
JP,"146-0094","Ota","13","Tokyo","Higashiyaguchi","Japan",35.563805,139.70752
JP,"145-0065","Ota","13","Tokyo","Higashiyukigaya","Japan",35.595978,139.68524
JP,"144-0046","Ota","13","Tokyo","Higashirokugo","Japan",35.55138,139.72023
JP,"143-0007","Ota","13","Tokyo","Furusatonohamabekoen","Japan",35.57349,139.7413
JP,"143-0006","Ota","13","Tokyo","Heiwajima","Japan",35.583828,139.74556
JP,"143-0005","Ota","13","Tokyo","Heiwanomorikoen","Japan",35.577095,139.74268
JP,"144-0044","Ota","13","Tokyo","Honhaneda","Japan",35.54766,139.72937
JP,"144-0035","Ota","13","Tokyo","Minamikamata","Japan",35.55395,139.72572
JP,"146-0084","Ota","13","Tokyo","Minamikugahara","Japan",35.578487,139.6864
JP,"145-0063","Ota","13","Tokyo","Minamisenzoku","Japan",35.603596,139.68567
JP,"143-0025","Ota","13","Tokyo","Minamimagome","Japan",35.586174,139.708
JP,"145-0066","Ota","13","Tokyo","Minamiyukigaya","Japan",35.591454,139.6815
JP,"144-0045","Ota","13","Tokyo","Minamirokugo","Japan",35.54767,139.71986
JP,"146-0093","Ota","13","Tokyo","Yaguchi","Japan",35.5671,139.6918
JP,"145-0067","Ota","13","Tokyo","Yukigayaotsukamachi","Japan",35.591316,139.67928
JP,"156-0044","Setagaya","13","Tokyo","Akatsutsumi","Japan",35.664845,139.64128
JP,"154-0001","Setagaya","13","Tokyo","Ikejiri","Japan",35.65003,139.68147
JP,"157-0068","Setagaya","13","Tokyo","Unane","Japan",35.621704,139.6049
JP,"154-0022","Setagaya","13","Tokyo","Umegaoka","Japan",35.65532,139.65356
JP,"157-0074","Setagaya","13","Tokyo","Okura","Japan",35.628254,139.60901
JP,"156-0041","Setagaya","13","Tokyo","Ohara","Japan",35.670467,139.6596
JP,"157-0076","Setagaya","13","Tokyo","Okamoto","Japan",35.626778,139.62038
JP,"158-0083","Setagaya","13","Tokyo","Okusawa","Japan",35.60285,139.67198
JP,"158-0086","Setagaya","13","Tokyo","Oyamadai","Japan",35.606037,139.65367
JP,"157-0063","Setagaya","13","Tokyo","Kasuya","Japan",35.662163,139.60628
JP,"157-0077","Setagaya","13","Tokyo","Kamata","Japan",35.61741,139.61755
JP,"154-0011","Setagaya","13","Tokyo","Kamiuma","Japan",35.638077,139.66853
JP,"156-0057","Setagaya","13","Tokyo","Kamikitazawa","Japan",35.668404,139.62549
JP,"157-0065","Setagaya","13","Tokyo","Kamisoshigaya","Japan",35.656864,139.59503
JP,"158-0093","Setagaya","13","Tokyo","Kaminoge","Japan",35.612827,139.63902
JP,"158-0098","Setagaya","13","Tokyo","Kamiyoga","Japan",35.632168,139.63443
JP,"157-0061","Setagaya","13","Tokyo","Kitakarasuyama","Japan",35.674248,139.60477
JP,"155-0031","Setagaya","13","Tokyo","Kitazawa","Japan",35.663364,139.66833
JP,"157-0067","Setagaya","13","Tokyo","Kitami","Japan",35.63612,139.58873
JP,"157-0073","Setagaya","13","Tokyo","Kinuta","Japan",35.6401,139.60855
JP,"157-0075","Setagaya","13","Tokyo","Kinutakoen","Japan",35.631714,139.62195
JP,"157-0064","Setagaya","13","Tokyo","Kyuden","Japan",35.663193,139.59035
JP,"156-0052","Setagaya","13","Tokyo","Kyodo","Japan",35.65119,139.63335
JP,"154-0021","Setagaya","13","Tokyo","Gotokuji","Japan",35.654823,139.64717
JP,"154-0012","Setagaya","13","Tokyo","Komazawa","Japan",35.63142,139.65712
JP,"154-0013","Setagaya","13","Tokyo","Komazawakoen","Japan",35.623363,139.66235
JP,"156-0053","Setagaya","13","Tokyo","Sakura","Japan",35.646088,139.64449
JP,"156-0054","Setagaya","13","Tokyo","Sakuragaoka","Japan",35.6461,139.62299
JP,"154-0015","Setagaya","13","Tokyo","Sakurashinmachi","Japan",35.630623,139.64403
JP,"156-0045","Setagaya","13","Tokyo","Sakurajosui","Japan",35.667046,139.63234
JP,"154-0024","Setagaya","13","Tokyo","Sangenjaya","Japan",35.642963,139.67004
JP,"154-0002","Setagaya","13","Tokyo","Shimouma","Japan",35.639896,139.68404
JP,"154-0014","Setagaya","13","Tokyo","Shinmachi","Japan",35.630596,139.64969
JP,"157-0066","Setagaya","13","Tokyo","Seijo","Japan",35.640583,139.59943
JP,"158-0095","Setagaya","13","Tokyo","Seta","Japan",35.625393,139.62498
JP,"154-0017","Setagaya","13","Tokyo","Setagaya","Japan",35.642746,139.64139
JP,"157-0072","Setagaya","13","Tokyo","Soshigaya","Japan",35.64379,139.60918
JP,"154-0004","Setagaya","13","Tokyo","Taishido","Japan",35.648354,139.66808
JP,"155-0032","Setagaya","13","Tokyo","Daizawa","Japan",35.65833,139.6722
JP,"155-0033","Setagaya","13","Tokyo","Daita","Japan",35.659885,139.66295
JP,"158-0094","Setagaya","13","Tokyo","Tamagawa","Japan",35.617092,139.62614
JP,"158-0096","Setagaya","13","Tokyo","Tamagawadai","Japan",35.62296,139.63223
JP,"158-0085","Setagaya","13","Tokyo","Tamagawadenenchofu","Japan",35.60192,139.6655
JP,"158-0087","Setagaya","13","Tokyo","Tamazutsumi","Japan",35.594646,139.65417
JP,"157-0071","Setagaya","13","Tokyo","Chitosedai","Japan",35.65057,139.61058
JP,"154-0016","Setagaya","13","Tokyo","Tsurumaki","Japan",35.635372,139.65358
JP,"158-0082","Setagaya","13","Tokyo","Todoroki","Japan",35.607643,139.65315
JP,"158-0091","Setagaya","13","Tokyo","Nakamachi","Japan",35.619,139.64305
JP,"158-0092","Setagaya","13","Tokyo","Noge","Japan",35.60047,139.64384
JP,"154-0003","Setagaya","13","Tokyo","Nozawa","Japan",35.636314,139.67116
JP,"156-0056","Setagaya","13","Tokyo","Hachimanyama","Japan",35.66391,139.61888
JP,"156-0042","Setagaya","13","Tokyo","Hanegi","Japan",35.66784,139.65938
JP,"158-0084","Setagaya","13","Tokyo","Higashitamagawa","Japan",35.594486,139.67522
JP,"158-0081","Setagaya","13","Tokyo","Fukasawa","Japan",35.616745,139.65962
JP,"156-0055","Setagaya","13","Tokyo","Funabashi","Japan",35.648716,139.62393
JP,"156-0043","Setagaya","13","Tokyo","Matsubara","Japan",35.667397,139.64949
JP,"154-0005","Setagaya","13","Tokyo","Mishuku","Japan",35.649757,139.67453
JP,"157-0062","Setagaya","13","Tokyo","Minamikarasuyama","Japan",35.667404,139.60173
JP,"156-0051","Setagaya","13","Tokyo","Miyasaka","Japan",35.653103,139.63644
JP,"158-0097","Setagaya","13","Tokyo","Yoga","Japan",35.62892,139.6338
JP,"154-0023","Setagaya","13","Tokyo","Wakabayashi","Japan",35.645473,139.6557
JP,"151-0064","Shibuya","13","Tokyo","Uehara","Japan",35.666775,139.68065
JP,"150-0032","Shibuya","13","Tokyo","Uguisudanicho","Japan",35.65341,139.70238
JP,"150-0042","Shibuya","13","Tokyo","Udagawacho","Japan",35.660515,139.69904
JP,"150-0013","Shibuya","13","Tokyo","Ebisu","Japan",35.646973,139.71861
JP,"150-6090","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6001","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6002","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6003","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6004","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6005","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6006","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6007","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6008","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6009","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6010","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6011","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6012","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6013","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6014","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6015","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6016","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6017","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6018","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6019","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6020","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6021","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6022","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6023","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6024","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6025","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6026","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6027","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6028","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6029","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6030","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6031","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6032","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6033","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6034","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6035","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6036","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6037","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6038","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-6039","Shibuya","13","Tokyo","Ebisu","Japan",35.64238,139.71342
JP,"150-0021","Shibuya","13","Tokyo","Ebisunishi","Japan",35.648167,139.70763
JP,"150-0022","Shibuya","13","Tokyo","Ebisuminami","Japan",35.646152,139.70866
JP,"151-0065","Shibuya","13","Tokyo","Oyamacho","Japan",35.667088,139.6738
JP,"150-0047","Shibuya","13","Tokyo","Kamiyamacho","Japan",35.66522,139.69292
JP,"150-0031","Shibuya","13","Tokyo","Sakuragaokacho","Japan",35.656532,139.70099
JP,"151-0073","Shibuya","13","Tokyo","Sasazuka","Japan",35.677372,139.66685
JP,"150-0033","Shibuya","13","Tokyo","Sarugakucho","Japan",35.648552,139.70088
JP,"150-0002","Shibuya","13","Tokyo","Shibuya","Japan",35.659695,139.70195
JP,"150-0046","Shibuya","13","Tokyo","Shoto","Japan",35.659634,139.69366
JP,"150-0001","Shibuya","13","Tokyo","Jingumae","Japan",35.66919,139.70728
JP,"150-0045","Shibuya","13","Tokyo","Shinsencho","Japan",35.65771,139.69266
JP,"150-0041","Shibuya","13","Tokyo","Jinnan","Japan",35.664772,139.70064
JP,"151-0051","Shibuya","13","Tokyo","Sendagaya","Japan",35.677254,139.70743
JP,"150-0034","Shibuya","13","Tokyo","Daikanyamacho","Japan",35.649624,139.70332
JP,"150-0043","Shibuya","13","Tokyo","Dogenzaka","Japan",35.659397,139.69644
JP,"151-0063","Shibuya","13","Tokyo","Tomigaya","Japan",35.669308,139.68933
JP,"150-0036","Shibuya","13","Tokyo","Nanpeidaicho","Japan",35.65462,139.69614
JP,"151-0066","Shibuya","13","Tokyo","Nishihara","Japan",35.670788,139.68205
JP,"151-0072","Shibuya","13","Tokyo","Hatagaya","Japan",35.67879,139.67729
JP,"150-0035","Shibuya","13","Tokyo","Hachiyamacho","Japan",35.65254,139.69885
JP,"151-0061","Shibuya","13","Tokyo","Hatsudai","Japan",35.679173,139.68697
JP,"150-0011","Shibuya","13","Tokyo","Higashi","Japan",35.653217,139.71103
JP,"150-0012","Shibuya","13","Tokyo","Hiroo","Japan",35.650196,139.72102
JP,"151-0071","Shibuya","13","Tokyo","Honmachi","Japan",35.6842,139.68358
JP,"150-0044","Shibuya","13","Tokyo","Maruyamacho","Japan",35.657814,139.69478
JP,"151-0062","Shibuya","13","Tokyo","Motoyoyogicho","Japan",35.67033,139.68602
JP,"151-0053","Shibuya","13","Tokyo","Yoyogi","Japan",35.682617,139.69885
JP,"151-0052","Shibuya","13","Tokyo","Yoyogikamizonocho","Japan",35.67408,139.70296
JP,"165-0026","Nakano","13","Tokyo","Arai","Japan",35.712475,139.66756
JP,"165-0022","Nakano","13","Tokyo","Egota","Japan",35.725685,139.66777
JP,"165-0023","Nakano","13","Tokyo","Eharacho","Japan",35.72856,139.67018
JP,"165-0031","Nakano","13","Tokyo","Kamisaginomiya","Japan",35.73491,139.62991
JP,"164-0002","Nakano","13","Tokyo","Kamitakada","Japan",35.709328,139.67613
JP,"165-0032","Nakano","13","Tokyo","Saginomiya","Japan",35.723503,139.63847
JP,"165-0035","Nakano","13","Tokyo","Shirasagi","Japan",35.72148,139.63782
JP,"164-0011","Nakano","13","Tokyo","Chuo","Japan",35.69913,139.67038
JP,"164-0001","Nakano","13","Tokyo","Nakano","Japan",35.708138,139.66629
JP,"165-0025","Nakano","13","Tokyo","Numabukuro","Japan",35.72027,139.6631
JP,"165-0027","Nakano","13","Tokyo","Nogata","Japan",35.719448,139.65198
JP,"164-0003","Nakano","13","Tokyo","Higashinakano","Japan",35.70703,139.6855
